store_nbr,concept,eval_date,group_end_date,group_length_days,all_dates,holiday_row_ids,types,locales,locale_names,descriptions,city,state,concept_family,in_eval_window,earthquake_excluded,eval_day_store_sales,previous_28d_mean_store_sales,closure_ratio,closure_missing_preceding_days,closure_excluded,other_concept_window_start,other_concept_window_end,other_concept_overlap_excluded,other_concept_overlap_details,passed_c0,exclusion_reasons
36,Cantonizacion de Libertad,2014-04-14,2014-04-14,1,2014-04-14,98,Holiday,Local,Libertad,Cantonizacion de Libertad,Libertad,Guayas,Cantonizacion,False,False,5065.307,7945.155414857142,0.6375340362163421,0,False,2014-04-10,2014-04-17,False,,False,outside_eval_window
1,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,2998.201899,7197.76106542857,0.4165464610100225,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
2,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,7375.08638,11300.99735125,0.652604911829684,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
3,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,18870.074660000002,25742.392994285714,0.7330349849055903,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
4,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,7636.3569,10072.812480732144,0.7581156617982577,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
5,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,5710.4044,8618.349863178571,0.6625867469592284,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
6,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,9473.2998,13487.931955571428,0.7023537656628589,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
7,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,8199.41422,13718.696256357145,0.597681737883835,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
8,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,10864.249600000001,15949.333971357142,0.6811726194655358,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
9,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,10070.135001,13700.107787571427,0.7350405673549156,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
10,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,4399.002004,5458.182582178571,0.8059462903207223,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
11,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Cayambe,Pichincha,,False,False,12710.409,15187.158985000002,0.8369181499024123,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
12,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Latacunga,Cotopaxi,,False,False,4416.56,5831.559161750001,0.7573549161549838,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
13,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Latacunga,Cotopaxi,,False,False,3765.732,5658.0576925,0.6655520683346232,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
14,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Riobamba,Chimborazo,,False,False,4858.729,6450.327047857144,0.7532531240588977,0,False,2014-04-14,2014-04-21,True,2014-04-21::Cantonizacion de Riobamba,False,outside_eval_window|other_concept_within_eval_window_pm3
15,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Ibarra,Imbabura,,False,False,3566.401003,5919.009121928572,0.6025334527340567,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
16,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,4487.601,6414.38524975,0.6996151346186922,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
17,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,6516.17901,8123.072179642856,0.8021815965553188,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
18,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,4806.074,7398.51901592857,0.6495994657380496,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
19,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Guaranda,Bolivar,,False,False,5701.587998,6661.184490214286,0.8559420635137797,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
20,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,0.0,0.0,,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
21,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,0.0,0.0,,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
22,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Puyo,Pastaza,,False,False,0.0,0.0,,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
23,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Ambato,Tungurahua,,False,False,4016.2059,6484.146820374998,0.6193884887646222,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
24,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,0.0,11089.846819160713,0.0,0,True,2014-04-14,2014-04-21,False,,False,outside_eval_window|closure_lt_10pct_prev28_mean
25,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Salinas,Santa Elena,,False,False,15638.595099999999,7818.360041964285,2.0002398221700415,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
26,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,3271.231792,4068.1693549285706,0.8041041329896741,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
27,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Daule,Guayas,,False,False,8285.336502,8541.35977967857,0.9700254661690173,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
28,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,6774.831999999999,8245.048194821427,0.8216849483372523,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
29,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,0.0,0.0,,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
30,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,2449.497,3287.7148711428567,0.7450454482838166,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
31,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Babahoyo,Los Rios,,False,False,5863.548005,8993.643686107143,0.6519657893560612,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
32,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,2702.413,3039.0317788571433,0.8892348605239884,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
33,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quevedo,Los Rios,,False,False,4009.8,7495.13483325,0.5349870401545922,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
34,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,9367.582,10356.844657142856,0.9044822347064377,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
35,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Playas,Guayas,,False,False,4973.099,3960.9661321428575,1.255526766473407,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
36,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Libertad,Guayas,,False,False,7971.7,7525.667932714286,1.0592681036784524,0,False,2014-04-14,2014-04-21,True,2014-04-14::Cantonizacion de Libertad,False,outside_eval_window|other_concept_within_eval_window_pm3
37,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Cuenca,Azuay,,False,False,5657.628699,11382.625230392861,0.49704076032420963,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
38,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Loja,Loja,,False,False,6576.4094,11055.168492357145,0.5948719284148876,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
39,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Cuenca,Azuay,,False,False,5223.447,9756.545336857143,0.535378745206817,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
40,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Machala,El Oro,,False,False,3756.417,8423.89329682143,0.44592409562184276,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
41,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Machala,El Oro,,False,False,4740.2156,7060.5966755214295,0.6713619001116408,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
42,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Cuenca,Azuay,,False,False,0.0,0.0,,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
43,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Esmeraldas,Esmeraldas,,False,False,6223.892,7804.508400357144,0.797473931825762,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
44,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,26399.479,33145.745219678574,0.7964666000125613,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
45,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,23237.36693,28198.966185964284,0.8240503136446944,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
46,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,19131.156501,22623.95742235715,0.8456149445408017,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
47,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,22851.59679,26837.068071857142,0.8514937894413089,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
48,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,18038.1083,19684.1882155,0.9163755244829543,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
49,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Quito,Pichincha,,False,False,14741.1406,19241.921782785714,0.7660950276384441,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
50,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Ambato,Tungurahua,,False,False,11940.1505,15328.508378928569,0.7789505805022492,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
51,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Guayaquil,Guayas,,False,False,10888.072619999999,16315.816040285716,0.6673323965602478,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
52,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Manta,Manabi,,False,False,0.0,0.0,,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
53,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,Manta,Manabi,,False,False,0.0,0.0,,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
54,Viernes Santo,2014-04-18,2014-04-18,1,2014-04-18,99,Holiday,National,Ecuador,Viernes Santo,El Carmen,Manabi,,False,False,3237.765001,5166.068210678571,0.6267367887840403,0,False,2014-04-14,2014-04-21,False,,False,outside_eval_window
14,Cantonizacion de Riobamba,2014-04-21,2014-04-21,1,2014-04-21,100,Holiday,Local,Riobamba,Cantonizacion de Riobamba,Riobamba,Chimborazo,Cantonizacion,False,False,5609.531,6162.255083571427,0.9103049003854141,0,False,2014-04-17,2014-04-24,True,2014-04-18::Viernes Santo,False,outside_eval_window|other_concept_within_eval_window_pm3
1,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,2569.4809999999998,5656.207254714287,0.4542763170247007,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
2,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,9212.203999,9022.816301392857,1.0209898651685845,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
3,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,22785.224,20002.76631021429,1.139103644297682,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
4,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,8941.115,8093.596276357144,1.1047147268907656,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
5,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,8867.518,6938.1811378428565,1.2780753087626928,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
6,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,14398.151,10968.961948535716,1.312626579210812,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
7,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,9848.415002,10555.741354357142,0.9329913145261772,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
8,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,12867.073,12350.808754535712,1.0418000355867136,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
9,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,17385.881,11691.944694571428,1.486996513768344,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
10,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,5132.5294,4925.089664464285,1.0421189764386307,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
11,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Cayambe,Pichincha,,False,False,18557.5613,13885.698597499999,1.3364513977957964,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
12,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Latacunga,Cotopaxi,,False,False,5289.5927,5136.473604642857,1.029810159098012,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
13,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Latacunga,Cotopaxi,,False,False,5334.7517,4851.132059678573,1.099692120183896,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
14,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Riobamba,Chimborazo,,False,False,5963.9105,5550.618465535714,1.074458735910323,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
15,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Ibarra,Imbabura,,False,False,5105.3163,5146.247864750001,0.9920463285434875,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
16,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,6823.2559,5265.161338607143,1.2959253214081068,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
17,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,8353.1131,7113.537411071427,1.174255875424133,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
18,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,7565.635,5999.348502714287,1.2610760979424813,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
19,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Guaranda,Bolivar,,False,False,5547.427986,5837.223135357145,0.9503539366857843,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
20,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,0.0,0.0,,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
21,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Santo Domingo,Santo Domingo de los Tsachilas,,False,False,0.0,0.0,,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
22,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Puyo,Pastaza,,False,False,0.0,0.0,,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
23,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Ambato,Tungurahua,,False,False,4890.562,5379.016203071429,0.9091926507318344,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
24,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,0.0,3913.3289986607147,0.0,0,True,2014-04-27,2014-05-04,False,,False,outside_eval_window|closure_lt_10pct_prev28_mean
25,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Salinas,Santa Elena,,False,False,5783.877,6369.0951240714285,0.9081159705309396,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
26,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,5362.592,3225.83689075,1.6623878334881368,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
27,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Daule,Guayas,,False,False,9264.494999999999,7053.794422642856,1.3134058699330304,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
28,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,10141.19902,6722.705300428571,1.5084997135533371,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
29,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,0.0,0.0,,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
30,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,3535.3126,2814.821114107143,1.255963507692174,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
31,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Babahoyo,Los Rios,,False,False,8787.6197,7282.145915071429,1.2067349106274814,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
32,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,3026.5519,2549.1408290000004,1.1872831291111063,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
33,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quevedo,Los Rios,,False,False,7229.987300000001,6049.4922856428575,1.1951395189243879,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
34,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,9375.9966,8701.53794375,1.0775102815858477,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
35,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Playas,Guayas,,False,False,3511.9084,3362.463635785715,1.044445020200007,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
36,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Libertad,Guayas,,False,False,7985.9221,6265.717921964287,1.2745422311473023,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
37,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Cuenca,Azuay,,False,False,11163.782000000001,8923.951862857142,1.2509908358499082,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
38,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Loja,Loja,,False,False,12120.161,8834.012332875,1.3719882362961944,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
39,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Cuenca,Azuay,,False,False,9616.270004,7922.950796571428,1.2137233022021716,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
40,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Machala,El Oro,,False,False,7523.2608,6857.519767178572,1.0970818977449828,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
41,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Machala,El Oro,,False,False,7254.711,5677.8534500285705,1.2777207203126202,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
42,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Cuenca,Azuay,,False,False,0.0,0.0,,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
43,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Esmeraldas,Esmeraldas,,False,False,8213.172699,6800.210471892858,1.2077821315895008,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
44,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,32626.414,26036.30502010714,1.253112297417145,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
45,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,30553.2919,22631.657752035717,1.3500244761014792,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
46,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,29401.846,19254.015572142856,1.527050078973617,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
47,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,32446.882104,21906.05642157143,1.4811831705157465,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
48,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,30128.463,16563.071774928572,1.8190142148393804,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
49,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Quito,Pichincha,,False,False,20165.49995,15068.532686464287,1.338252394548953,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
50,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Ambato,Tungurahua,,False,False,18198.343,12752.287413750002,1.427064997012054,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
51,Dia del Trabajo,2014-05-01,2014-05-01,1,2014-05-01,101,Holiday,National,Ecuador,Dia del Trabajo,Guayaquil,Guayas,,False,False,17599.943,13144.801052785715,1.3389280620774497,0,False,2014-04-27,2014-05-04,False,,False,outside_eval_window
